path	sentence
common_voice_ky_18020815.mp3	Мындай учурлар менин эсимде түбөлүк калат.
common_voice_ky_18020816.mp3	Уурулар кайын энемдин кулагы укпашын алдын ала билишкен.
common_voice_ky_18039423.mp3	Окуучу андай эмес — ал андан кеңири.
common_voice_ky_18039424.mp3	Бизди эч ким бузуп кирген жок.
common_voice_ky_18039425.mp3	Туристтер үч күнгө барышат, — дейт Харов.
common_voice_ky_18039426.mp3	Алай командасы азырынча упай топтой элек.
common_voice_ky_18039427.mp3	Кунай өспүрүмдөргө ылайыкталып саякат жана экшн жанрында жасалды.
common_voice_ky_18042883.mp3	Алар Өзбекстандын Янгикурган милиция бөлүмүндө кармалып турушкан.
common_voice_ky_18042884.mp3	Оюндарда волейболист кыздар да артыкчылыгын көрсөтүштү.
common_voice_ky_18042885.mp3	Ал бала кезинде дарыгер болгусу келгенин жашырган жок.
common_voice_ky_18042886.mp3	Биз өзүбүздү маскара кылдык, — деди ал.
common_voice_ky_18042887.mp3	Бардыгы эмес, бирок көпчүлүгү — деди ал.
common_voice_ky_18522905.mp3	Доменди алар ошолордон сатып алышкан.
common_voice_ky_18522918.mp3	Парашют менен секирүүдө эмнелерди алып алуу керек?
common_voice_ky_18522923.mp3	Биз кыздарды кантип таярбиялайбыз?
common_voice_ky_18522933.mp3	Бул ишкана Оштун киреберишиндеги айкелди дагы жасаган экен.
common_voice_ky_18523983.mp3	Милиция кызматкерлеринин тести тескери натыйжа берген.
common_voice_ky_18431594.mp3	Менин максатым — тең укуктуулуктун сакталышы.
common_voice_ky_18431630.mp3	Кабатырланып аткан жаныбыз жай ала түштү.
common_voice_ky_18431631.mp3	Мен ал күнү кой жайып талаада элем.
common_voice_ky_18431632.mp3	Саясатчы экинчи орунду ээлеп, утулгандыгын тааныган.
common_voice_ky_18431633.mp3	Жогорку сот депутаттын камакка алынышы боюнча чечим чыгарган эмес.
common_voice_ky_18431634.mp3	Эгер кимдир бирөөнүн башына кулап кетсе биз жооп беребиз да.
common_voice_ky_18431650.mp3	Кездешүү тең чыгуу менен аяктады.
common_voice_ky_18431651.mp3	Ал да орусча жакшы түшүнбөйт, — деди Усубакунов.
common_voice_ky_18431652.mp3	Жол кырсыгынан эки адам каза болуп, үчөө ооруканага жеткирилген.
common_voice_ky_18431653.mp3	Учурда киришип жаткан сайтым коммерциялык сайт болуп эсептелинет.
common_voice_ky_18431654.mp3	Ал жерде Римма Николаевнанын туугандары, үч эжеси жашачу.
common_voice_ky_18431665.mp3	Макмал Коллекцияны от сыяктуу ойноктогон макмал көйнөк ачып берди.
common_voice_ky_18431666.mp3	Прокурор көпүрөдө болбогонун жана Аскаровду көрбөгөнүн айткан.
common_voice_ky_18431667.mp3	Бул жерде Улуу Жибек жолу сезилет.
common_voice_ky_18431668.mp3	Сиздер көрүп тургандай, анын бул стратегиясы ишке ашкан.
common_voice_ky_18431669.mp3	Ал кыз ошол эле күнү күйөөсүнө кайтып баргандыгын кошумчалады.
common_voice_ky_18431680.mp3	Бирок айрым өтүнүчтөр менен талаптар бар.
common_voice_ky_18431682.mp3	Алар билим алууга, иштегенге укуктуу, бирок артыктуусу — үй бүлө.
common_voice_ky_18431683.mp3	Жаныман жеңил кийинген татынакай бир жаш жигит өтүп кетти.
common_voice_ky_18431684.mp3	Факты жүзүндө менин төрт кабыргамды сындырышты, — деди ал.
common_voice_ky_18431685.mp3	Бүткүл Франция боюнча ислам терроризми коркунучу турат.
common_voice_ky_18431691.mp3	Ал эми бир корзинадагы командалар бир топто боло алышпайт.
common_voice_ky_18431692.mp3	Прокурор уюлдук телефонуна берилип кетти.
common_voice_ky_18431693.mp3	Мен ошонун электрондук вариантын чыгарып берем.
common_voice_ky_18431694.mp3	Ушуга окшош мамиле, көз караштар бизде дале өкүм сүрүп келет.
common_voice_ky_18431695.mp3	Маалыматтын жетишпестиги да бул маселени курчутат.
common_voice_ky_18431706.mp3	Айыл Өзбекстандын Наманган облусунун Касансай районуна карайт.
common_voice_ky_18431707.mp3	Түнү короонун тосмосунан ашып өтүп, үйүнө кирип бардым.
common_voice_ky_18431708.mp3	Текебаев келерки президенттик шайлоого талапкер.
common_voice_ky_18431709.mp3	Бирок бул факультет кийинчерээк жабылып калган.
common_voice_ky_18431710.mp3	Анын беш баласы бар.
common_voice_ky_18431721.mp3	Өзүңөргө өтө эле көп ыйгарым укуктарды алып албагыла.
common_voice_ky_18431722.mp3	Ал УКМКнын убактылуу кармоо жайына камакка алынды.
common_voice_ky_18431723.mp3	Бирок этти текшере турган органдын аты, азырынча белгилүү эмес.
common_voice_ky_18431724.mp3	Азыр кудайга шүгүр, жакшы болуп калды.
common_voice_ky_18431725.mp3	Биз кандайча буйрук бере алабыз?
common_voice_ky_18431732.mp3	Адамдын күнөөлүү же күнөөсүз экенин сот гана аныктай алат.
common_voice_ky_18431733.mp3	Бүгүнкү күндө айкелди жезден күйгүзүп, жасап коюшту.
common_voice_ky_18431734.mp3	Алар ИИМге отчёт беришет экен.
common_voice_ky_18431735.mp3	Топтук баскычтын оюндары марттын ортосунда эле башталат.
common_voice_ky_18431751.mp3	Коло жана күмүш топторун Алексис Санчес менен Леон Горецка алышты.
